FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02117,6/26/2021 1:50,242,0,7.9754,7.9569,-0.874921,-0.928621,28.3622,46.7,28.6
SEAFET02117,6/26/2021 1:55,243,0,7.9749,7.9562,-0.874953,-0.928665,28.3598,46.7,28.6
SEAFET02117,6/26/2021 2:00,244,0,7.9751,7.9565,-0.874943,-0.928647,28.3568,46.7,28.6
SEAFET02117,6/26/2021 2:05,245,0,7.974,7.9552,-0.87501,-0.928726,28.3559,46.7,28.6
SEAFET02117,6/26/2021 2:10,246,0,7.9729,7.9535,-0.87508,-0.928828,28.3559,46.7,28.6
SEAFET02117,6/26/2021 2:15,247,0,7.9787,7.9589,-0.874737,-0.928506,28.352,46.7,28.6
SEAFET02117,6/26/2021 2:20,248,0,7.976,7.9561,-0.874899,-0.928673,28.352,46.7,28.5
SEAFET02117,6/26/2021 2:25,249,0,7.9743,7.9546,-0.875002,-0.928763,28.3492,46.7,28.6
SEAFET02117,6/26/2021 2:30,250,0,7.975,7.9558,-0.874958,-0.928696,28.3484,46.7,28.6
SEAFET02117,6/26/2021 2:35,251,0,7.9731,7.9533,-0.875071,-0.928843,28.3482,46.7,28.5
SEAFET02117,6/26/2021 2:40,252,0,7.9752,7.9554,-0.874951,-0.928716,28.3464,46.7,28.5
SEAFET02117,6/26/2021 2:45,253,0,7.9756,7.9557,-0.874923,-0.928702,28.3464,46.7,28.5
SEAFET02117,6/26/2021 2:50,254,0,7.9722,7.9521,-0.875128,-0.928916,28.3454,46.7,28.5
SEAFET02117,6/26/2021 2:55,255,0,7.969,7.9486,-0.875323,-0.929126,28.3444,46.7,28.5
SEAFET02117,6/26/2021 3:00,256,0,7.9656,7.9455,-0.875525,-0.929314,28.3431,46.7,28.6
SEAFET02117,6/26/2021 3:05,257,0,7.9631,7.9425,-0.875677,-0.929492,28.3419,46.7,28.5
SEAFET02117,6/26/2021 3:10,258,0,7.9696,7.9488,-0.875294,-0.929119,28.335,46.7,28.5
SEAFET02117,6/26/2021 3:15,259,0,7.9693,7.9485,-0.875318,-0.929135,28.3306,46.7,28.5
SEAFET02117,6/26/2021 3:20,260,0,7.9708,7.95,-0.875229,-0.92905,28.3274,46.7,28.5
SEAFET02117,6/26/2021 3:25,261,0,7.9715,7.9508,-0.875194,-0.929,28.3225,46.7,28.5
SEAFET02117,6/26/2021 3:30,262,0,7.9687,7.9476,-0.875363,-0.929192,28.3218,46.7,28.5
SEAFET02117,6/26/2021 3:35,263,0,7.9722,7.9509,-0.875153,-0.929,28.3193,46.7,28.5
SEAFET02117,6/26/2021 3:40,264,0,7.969,7.9476,-0.875349,-0.929198,28.3162,46.7,28.5
SEAFET02117,6/26/2021 3:45,265,0,7.9782,7.9567,-0.874802,-0.928654,28.3116,46.7,28.5
SEAFET02117,6/26/2021 3:50,266,0,7.974,7.9521,-0.875055,-0.928931,28.3116,46.7,28.5
SEAFET02117,6/26/2021 3:55,267,0,7.9733,7.9518,-0.875099,-0.928945,28.3093,46.7,28.5
SEAFET02117,6/26/2021 4:00,268,0,7.9703,7.9488,-0.875279,-0.929125,28.3096,46.7,28.5
SEAFET02117,6/26/2021 4:05,269,0,7.9787,7.957,-0.874779,-0.928636,28.3067,46.7,28.5
SEAFET02117,6/26/2021 4:10,270,0,7.9793,7.958,-0.874741,-0.928576,28.3037,46.7,28.5
SEAFET02117,6/26/2021 4:15,271,0,7.9764,7.9547,-0.874918,-0.928777,28.3037,46.7,28.5
SEAFET02117,6/26/2021 4:20,272,0,7.9756,7.9538,-0.874966,-0.928828,28.3014,46.7,28.5
SEAFET02117,6/26/2021 4:25,273,0,7.9775,7.9557,-0.874852,-0.928715,28.3007,46.7,28.5
SEAFET02117,6/26/2021 4:30,274,0,7.976,7.954,-0.874946,-0.92882,28.2998,46.7,28.5
SEAFET02117,6/26/2021 4:35,275,0,7.9831,7.9613,-0.874524,-0.928387,28.2958,46.7,28.5
SEAFET02117,6/26/2021 4:40,276,0,7.9787,7.9569,-0.874788,-0.92865,28.2958,46.7,28.5
SEAFET02117,6/26/2021 4:45,277,0,7.9812,7.9599,-0.874642,-0.928468,28.2935,46.7,28.5
SEAFET02117,6/26/2021 4:50,278,0,7.9805,7.9586,-0.874684,-0.928549,28.2907,46.7,28.5
SEAFET02117,6/26/2021 4:55,279,0,7.9803,7.9582,-0.874695,-0.928571,28.2903,46.7,28.5
SEAFET02117,6/26/2021 5:00,280,0,7.9806,7.9585,-0.874682,-0.928555,28.2879,46.7,28.5
SEAFET02117,6/26/2021 5:05,281,0,7.9804,7.9583,-0.874695,-0.928564,28.2879,46.7,28.5
SEAFET02117,6/26/2021 5:10,282,0,7.983,7.9611,-0.874541,-0.928403,28.2847,46.7,28.5
SEAFET02117,6/26/2021 5:15,283,0,7.9818,7.9594,-0.874616,-0.928501,28.2824,46.7,28.5
SEAFET02117,6/26/2021 5:20,284,0,7.9796,7.9574,-0.874747,-0.928625,28.2824,46.7,28.5
SEAFET02117,6/26/2021 5:25,285,0,7.9831,7.961,-0.874538,-0.928409,28.2801,46.7,28.5
SEAFET02117,6/26/2021 5:30,286,0,7.9799,7.9578,-0.874731,-0.9286,28.2788,46.7,28.5
SEAFET02117,6/26/2021 5:35,287,0,7.9821,7.9598,-0.874603,-0.928479,28.2768,46.7,28.5
SEAFET02117,6/26/2021 5:40,288,0,7.9826,7.9604,-0.874574,-0.928448,28.2745,46.7,28.5
SEAFET02117,6/26/2021 5:45,289,0,7.9837,7.9616,-0.87451,-0.928375,28.2722,46.7,28.5
SEAFET02117,6/26/2021 5:50,290,0,7.9821,7.9602,-0.874608,-0.928461,28.2717,46.7,28.5
SEAFET02117,6/26/2021 5:55,291,0,7.981,7.9583,-0.874674,-0.928571,28.2689,46.7,28.5
SEAFET02117,6/26/2021 6:00,292,0,7.9843,7.9617,-0.874479,-0.928371,28.2666,46.7,28.5
SEAFET02117,6/26/2021 6:05,293,0,7.9817,7.9596,-0.874639,-0.928497,28.2643,46.7,28.5
SEAFET02117,6/26/2021 6:10,294,0,7.9836,7.961,-0.874523,-0.928416,28.2641,46.7,28.5
SEAFET02117,6/26/2021 6:15,295,0,7.9819,7.9596,-0.874626,-0.928496,28.2636,46.7,28.5
SEAFET02117,6/26/2021 6:20,296,0,7.9824,7.9601,-0.874595,-0.92847,28.2634,46.7,28.5
SEAFET02117,6/26/2021 6:25,297,0,7.982,7.9593,-0.874624,-0.928517,28.2627,46.7,28.5
SEAFET02117,6/26/2021 6:30,298,0,7.9833,7.9606,-0.874545,-0.928438,28.2587,46.7,28.5
SEAFET02117,6/26/2021 6:35,299,0,7.9833,7.9602,-0.87455,-0.928462,28.257,46.7,28.5
SEAFET02117,6/26/2021 6:40,300,0,7.9813,7.9584,-0.874668,-0.928573,28.2564,46.7,28.4
SEAFET02117,6/26/2021 6:45,301,0,7.9846,7.9616,-0.874475,-0.928384,28.2532,46.7,28.5
SEAFET02117,6/26/2021 6:50,302,0,7.9822,7.9591,-0.874622,-0.928533,28.2532,46.7,28.4
SEAFET02117,6/26/2021 6:55,303,0,7.9821,7.9592,-0.874625,-0.928527,28.2515,46.7,28.5
SEAFET02117,6/26/2021 7:00,304,0,7.9856,7.9625,-0.874419,-0.928327,28.2501,46.7,28.4
SEAFET02117,6/26/2021 7:05,305,0,7.9861,7.9636,-0.874389,-0.928265,28.2473,46.7,28.5
SEAFET02117,6/26/2021 7:10,306,0,7.9824,7.9595,-0.874612,-0.928513,28.2455,46.7,28.4
SEAFET02117,6/26/2021 7:15,307,0,7.9806,7.9577,-0.874721,-0.928618,28.2455,46.7,28.5
SEAFET02117,6/26/2021 7:20,308,0,7.98,7.9568,-0.874755,-0.928669,28.2453,46.7,28.4
SEAFET02117,6/26/2021 7:25,309,0,7.9804,7.9575,-0.874738,-0.928634,28.2437,46.7,28.4
SEAFET02117,6/26/2021 7:30,310,0,7.9844,7.9614,-0.874496,-0.9284,28.2421,46.7,28.4
SEAFET02117,6/26/2021 7:35,311,0,7.9819,7.9589,-0.874648,-0.92855,28.2407,46.7,28.4
SEAFET02117,6/26/2021 7:40,312,0,7.9816,7.9595,-0.874666,-0.928514,28.2397,46.7,28.4
SEAFET02117,6/26/2021 7:45,313,0,7.9838,7.9609,-0.874541,-0.928433,28.2374,46.7,28.4
SEAFET02117,6/26/2021 7:50,314,0,7.9838,7.961,-0.874539,-0.928424,28.2351,46.7,28.4
SEAFET02117,6/26/2021 7:55,315,0,7.9865,7.9631,-0.874381,-0.9283,28.2351,46.7,28.4
SEAFET02117,6/26/2021 8:00,316,0,7.984,7.9605,-0.874528,-0.928455,28.2351,46.7,28.4
SEAFET02117,6/26/2021 8:05,317,0,7.9829,7.9595,-0.874593,-0.928516,28.2344,46.7,28.4
SEAFET02117,6/26/2021 8:10,318,0,7.9824,7.9587,-0.874624,-0.928564,28.2342,46.7,28.4
SEAFET02117,6/26/2021 8:15,319,0,7.9806,7.9574,-0.874736,-0.928642,28.2325,46.7,28.4
SEAFET02117,6/26/2021 8:20,320,0,7.9835,7.9602,-0.87456,-0.928472,28.2319,46.7,28.4
SEAFET02117,6/26/2021 8:25,321,0,7.9844,7.9611,-0.874508,-0.928421,28.2295,46.7,28.4
SEAFET02117,6/26/2021 8:30,322,0,7.983,7.9595,-0.874594,-0.928518,28.2295,46.7,28.4
SEAFET02117,6/26/2021 8:35,323,0,7.9833,7.9597,-0.874574,-0.928505,28.2285,46.7,28.4
SEAFET02117,6/26/2021 8:40,324,0,7.9816,7.9579,-0.87468,-0.928612,28.2272,46.7,28.4
SEAFET02117,6/26/2021 8:45,325,0,7.9818,7.9584,-0.874666,-0.928583,28.2272,46.7,28.4
SEAFET02117,6/26/2021 8:50,326,0,7.9816,7.9579,-0.874678,-0.928615,28.227,46.7,28.4
SEAFET02117,6/26/2021 8:55,327,0,7.9758,7.9522,-0.875024,-0.928953,28.2267,46.7,28.4
SEAFET02117,6/26/2021 9:00,328,0,7.9777,7.9546,-0.874912,-0.928811,28.2263,46.7,28.4
SEAFET02117,6/26/2021 9:05,329,0,7.9804,7.9573,-0.874756,-0.928653,28.2244,46.7,28.4
SEAFET02117,6/26/2021 9:10,330,0,7.9799,7.9565,-0.874782,-0.928696,28.224,46.7,28.4
SEAFET02117,6/26/2021 9:15,331,0,7.9785,7.9552,-0.874866,-0.928778,28.224,46.7,28.4
SEAFET02117,6/26/2021 9:20,332,0,7.9793,7.9553,-0.874824,-0.928768,28.2216,46.7,28.4
SEAFET02117,6/26/2021 9:25,333,0,7.9773,7.9536,-0.874942,-0.928874,28.2216,46.7,28.4
SEAFET02117,6/26/2021 9:30,334,0,7.9786,7.9549,-0.874866,-0.928796,28.2216,46.7,28.4
SEAFET02117,6/26/2021 9:35,335,0,7.9777,7.954,-0.874922,-0.928852,28.2197,46.7,28.4
SEAFET02117,6/26/2021 9:40,336,0,7.9784,7.9544,-0.874877,-0.928828,28.2189,46.7,28.4
SEAFET02117,6/26/2021 9:45,337,0,7.9789,7.9553,-0.874848,-0.928775,28.2184,46.7,28.4
SEAFET02117,6/26/2021 9:50,338,0,7.9797,7.956,-0.874804,-0.928734,28.2161,46.7,28.4
SEAFET02117,6/26/2021 9:55,339,0,7.9803,7.9564,-0.874769,-0.928706,28.2161,46.7,28.4
SEAFET02117,6/26/2021 10:00,340,0,7.9767,7.9527,-0.874984,-0.92893,28.2161,46.7,28.4
SEAFET02117,6/26/2021 10:05,341,0,7.9753,7.9511,-0.875066,-0.929025,28.2161,46.7,28.4
SEAFET02117,6/26/2021 10:10,342,0,7.9755,7.9518,-0.875057,-0.928981,28.2161,46.7,28.4
SEAFET02117,6/26/2021 10:15,343,0,7.9745,7.9503,-0.875116,-0.92907,28.2154,46.7,28.4
SEAFET02117,6/26/2021 10:20,344,0,7.9748,7.9508,-0.8751,-0.929043,28.2147,46.7,28.4
SEAFET02117,6/26/2021 10:25,345,0,7.9738,7.9492,-0.875159,-0.929135,28.2138,46.7,28.4
SEAFET02117,6/26/2021 10:30,346,0,7.9757,7.9515,-0.875047,-0.929002,28.2131,46.7,28.4
SEAFET02117,6/26/2021 10:35,347,0,7.9745,7.9503,-0.875117,-0.929072,28.2121,46.7,28.4
SEAFET02117,6/26/2021 10:40,348,0,7.9711,7.9476,-0.87532,-0.929238,28.2118,46.7,28.4
SEAFET02117,6/26/2021 10:45,349,0,7.9725,7.9483,-0.875238,-0.929196,28.2112,46.7,28.4
SEAFET02117,6/26/2021 10:50,350,0,7.9739,7.9495,-0.875156,-0.929121,28.2105,46.7,28.4
SEAFET02117,6/26/2021 10:55,351,0,7.9766,7.9528,-0.874994,-0.928925,28.2084,46.7,28.4
SEAFET02117,6/26/2021 11:00,352,0,7.9746,7.9502,-0.875118,-0.929082,28.2082,46.7,28.4
SEAFET02117,6/26/2021 11:05,353,0,7.9757,7.9516,-0.875053,-0.928998,28.2082,46.7,28.4
SEAFET02117,6/26/2021 11:10,354,0,7.9765,7.9522,-0.875007,-0.928962,28.2059,46.7,28.4
SEAFET02117,6/26/2021 11:15,355,0,7.9792,7.955,-0.874843,-0.928797,28.2054,46.7,28.4
SEAFET02117,6/26/2021 11:20,356,0,7.9793,7.9551,-0.874837,-0.928788,28.2046,46.7,28.4
SEAFET02117,6/26/2021 11:25,357,0,7.9771,7.9529,-0.87497,-0.928923,28.2046,46.7,28.4
SEAFET02117,6/26/2021 11:30,358,0,7.9813,7.957,-0.874721,-0.928675,28.2039,46.7,28.4
SEAFET02117,6/26/2021 11:35,359,0,7.9799,7.9554,-0.874801,-0.928773,28.2043,46.7,28.4
SEAFET02117,6/26/2021 11:40,360,0,7.9808,7.9563,-0.874748,-0.928716,28.2043,46.7,28.4
SEAFET02117,6/26/2021 11:45,361,0,7.9778,7.9532,-0.874927,-0.9289,28.2046,46.7,28.4
SEAFET02117,6/26/2021 11:50,362,0,7.9774,7.9529,-0.874951,-0.928919,28.2029,46.7,28.4
SEAFET02117,6/26/2021 11:55,363,0,7.9747,7.9503,-0.875116,-0.929076,28.2031,46.7,28.4
SEAFET02117,6/26/2021 12:00,364,0,7.9768,7.9527,-0.874991,-0.928932,28.2033,46.7,28.4
SEAFET02117,6/26/2021 12:05,365,0,7.9806,7.9557,-0.87476,-0.928751,28.2036,46.7,28.4
SEAFET02117,6/26/2021 12:10,366,0,7.9827,7.9582,-0.874633,-0.928606,28.2037,46.7,28.4
SEAFET02117,6/26/2021 12:15,367,0,7.9833,7.9591,-0.874597,-0.928552,28.2035,46.7,28.4
SEAFET02117,6/26/2021 12:20,368,0,7.9821,7.9573,-0.874671,-0.928659,28.2043,46.7,28.4
SEAFET02117,6/26/2021 12:25,369,0,7.984,7.9599,-0.874558,-0.928505,28.2043,46.7,28.4
SEAFET02117,6/26/2021 12:30,370,0,7.9824,7.9575,-0.874655,-0.928643,28.205,46.7,28.4
SEAFET02117,6/26/2021 12:35,371,0,7.9831,7.9584,-0.874611,-0.928589,28.2059,46.7,28.4
SEAFET02117,6/26/2021 12:40,372,0,7.9826,7.9579,-0.874639,-0.92862,28.2062,46.7,28.4
SEAFET02117,6/26/2021 12:45,373,0,7.9815,7.9569,-0.874704,-0.928682,28.2074,46.7,28.4
SEAFET02117,6/26/2021 12:50,374,0,7.9807,7.9558,-0.874754,-0.928745,28.2082,46.7,28.4
SEAFET02117,6/26/2021 12:55,375,0,7.9813,7.9566,-0.874713,-0.928699,28.2105,46.7,28.4
SEAFET02117,6/26/2021 13:00,376,0,7.9825,7.9578,-0.87464,-0.928625,28.2112,46.7,28.4
SEAFET02117,6/26/2021 13:05,377,0,7.9826,7.9579,-0.87463,-0.92862,28.2133,46.7,28.4
SEAFET02117,6/26/2021 13:10,378,0,7.9817,7.957,-0.874684,-0.928671,28.2148,46.7,28.4
SEAFET02117,6/26/2021 13:15,379,0,7.9831,7.9587,-0.874597,-0.928567,28.2161,46.7,28.4
SEAFET02117,6/26/2021 13:20,380,0,7.9825,7.9577,-0.874636,-0.928631,28.2184,46.7,28.4
SEAFET02117,6/26/2021 13:25,381,0,7.9865,7.9615,-0.874395,-0.928399,28.2193,46.7,28.4
SEAFET02117,6/26/2021 13:30,382,0,7.9863,7.9615,-0.874406,-0.928402,28.2206,46.7,28.4
SEAFET02117,6/26/2021 13:35,383,0,7.9862,7.9613,-0.874409,-0.928412,28.223,46.7,28.4
SEAFET02117,6/26/2021 13:40,384,0,7.987,7.9622,-0.874355,-0.928359,28.2249,46.7,28.4
SEAFET02117,6/26/2021 13:45,385,0,7.9889,7.9643,-0.874246,-0.928232,28.2263,46.7,28.4
SEAFET02117,6/26/2021 13:50,386,0,7.9876,7.9626,-0.874317,-0.928333,28.2295,46.7,28.4
SEAFET02117,6/26/2021 13:55,387,0,7.9868,7.9619,-0.874362,-0.928373,28.2315,46.7,28.4
SEAFET02117,6/26/2021 14:00,388,0,7.9884,7.9637,-0.874268,-0.928262,28.2325,46.7,28.4
SEAFET02117,6/26/2021 14:05,389,0,7.9891,7.9643,-0.874221,-0.928229,28.2374,46.7,28.4
SEAFET02117,6/26/2021 14:10,390,0,7.9912,7.9663,-0.87409,-0.928104,28.243,46.7,28.4
SEAFET02117,6/26/2021 14:15,391,0,7.9908,7.9657,-0.874113,-0.928138,28.2455,46.7,28.4
SEAFET02117,6/26/2021 14:20,392,0,7.9888,7.9636,-0.87423,-0.928267,28.246,46.7,28.5
SEAFET02117,6/26/2021 14:25,393,0,7.9888,7.9638,-0.874228,-0.92825,28.2462,46.7,28.4
SEAFET02117,6/26/2021 14:30,394,0,7.9887,7.964,-0.874235,-0.928243,28.2476,46.7,28.4
SEAFET02117,6/26/2021 14:35,395,0,7.9899,7.9648,-0.874167,-0.928194,28.2466,46.7,28.4
SEAFET02117,6/26/2021 14:40,396,0,7.9901,7.9648,-0.874147,-0.928189,28.2509,46.7,28.4
SEAFET02117,6/26/2021 14:45,397,0,7.9909,7.9658,-0.874097,-0.928132,28.2532,46.7,28.5
SEAFET02117,6/26/2021 14:50,398,0,7.9916,7.9662,-0.874052,-0.928105,28.2574,46.7,28.4
SEAFET02117,6/26/2021 14:55,399,0,7.9922,7.9673,-0.874011,-0.92804,28.261,46.7,28.4
SEAFET02117,6/26/2021 15:00,400,0,7.993,7.9679,-0.873965,-0.928,28.2636,46.7,28.5
SEAFET02117,6/26/2021 15:05,401,0,7.9934,7.9685,-0.873936,-0.927967,28.2663,46.7,28.5
SEAFET02117,6/26/2021 15:10,402,0,7.9941,7.9688,-0.87389,-0.927944,28.2694,46.7,28.4
SEAFET02117,6/26/2021 15:15,403,0,7.9952,7.9698,-0.873823,-0.927886,28.274,46.7,28.5
SEAFET02117,6/26/2021 15:20,404,0,7.9948,7.9693,-0.87384,-0.927911,28.2768,46.7,28.5
SEAFET02117,6/26/2021 15:25,405,0,7.9973,7.9718,-0.873689,-0.92776,28.2808,46.7,28.5
SEAFET02117,6/26/2021 15:30,406,0,7.9956,7.9701,-0.873786,-0.927863,28.2847,46.7,28.5
SEAFET02117,6/26/2021 15:35,407,0,7.996,7.9705,-0.873757,-0.927838,28.2885,46.7,28.5
SEAFET02117,6/26/2021 15:40,408,0,7.9964,7.9708,-0.873733,-0.927814,28.2941,46.7,28.5
SEAFET02117,6/26/2021 15:45,409,0,7.997,7.9719,-0.873691,-0.927751,28.2986,46.7,28.5
SEAFET02117,6/26/2021 15:50,410,0,7.9981,7.9722,-0.873621,-0.927728,28.3042,46.7,28.5
SEAFET02117,6/26/2021 15:55,411,0,7.9974,7.9717,-0.873653,-0.927759,28.3116,46.7,28.5
SEAFET02117,6/26/2021 16:00,412,0,8.0003,7.9743,-0.873476,-0.927597,28.3172,46.7,28.5
SEAFET02117,6/26/2021 16:05,413,0,8.0001,7.9746,-0.873483,-0.92758,28.3208,46.7,28.5
SEAFET02117,6/26/2021 16:10,414,0,8.001,7.9755,-0.873423,-0.927521,28.3274,46.7,28.5
SEAFET02117,6/26/2021 16:15,415,0,8.0013,7.9756,-0.873405,-0.927515,28.331,46.7,28.5
SEAFET02117,6/26/2021 16:20,416,0,8.0004,7.9747,-0.873452,-0.92757,28.3349,46.7,28.5
SEAFET02117,6/26/2021 16:25,417,0,8.0012,7.9754,-0.873399,-0.927527,28.3389,46.7,28.5
SEAFET02117,6/26/2021 16:30,418,0,8.0017,7.976,-0.873367,-0.92749,28.3422,46.8,28.6
SEAFET02117,6/26/2021 16:35,419,0,8.0011,7.9755,-0.873407,-0.927515,28.3411,46.8,28.6
SEAFET02117,6/26/2021 16:40,420,0,8.0003,7.9744,-0.873457,-0.927586,28.3385,46.7,28.5
SEAFET02117,6/26/2021 16:45,421,0,8.0009,7.9749,-0.873415,-0.927551,28.3408,46.8,28.6
SEAFET02117,6/26/2021 16:50,422,0,8.0011,7.975,-0.8734,-0.927547,28.3464,46.8,28.6
SEAFET02117,6/26/2021 16:55,423,0,8.0028,7.9766,-0.873287,-0.927447,28.3557,46.8,28.6
SEAFET02117,6/26/2021 17:00,424,0,8.0021,7.976,-0.873323,-0.92748,28.3658,46.8,28.6
SEAFET02117,6/26/2021 17:05,425,0,8.0039,7.9774,-0.873206,-0.927388,28.3756,46.8,28.6
SEAFET02117,6/26/2021 17:10,426,0,8.0039,7.9776,-0.873193,-0.927373,28.3851,46.8,28.6
SEAFET02117,6/26/2021 17:15,427,0,8.0056,7.9796,-0.873087,-0.927252,28.3937,46.8,28.6
SEAFET02117,6/26/2021 17:20,428,0,8.002,7.9761,-0.873292,-0.927458,28.4016,46.8,28.6
SEAFET02117,6/26/2021 17:25,429,0,8.0021,7.9762,-0.873281,-0.927452,28.4104,46.8,28.6
SEAFET02117,6/26/2021 17:30,430,0,8.0014,7.9753,-0.873314,-0.927501,28.416,46.8,28.6
SEAFET02117,6/26/2021 17:35,431,0,8.0001,7.9741,-0.873379,-0.927569,28.4302,46.7,28.7
SEAFET02117,6/26/2021 17:40,432,0,8.0011,7.9747,-0.873308,-0.927527,28.44,46.7,28.7
SEAFET02117,6/26/2021 17:45,433,0,8.0019,7.9759,-0.873254,-0.927453,28.4494,46.7,28.7
SEAFET02117,6/26/2021 17:50,434,0,8.0034,7.9774,-0.873156,-0.927356,28.4601,46.8,28.7
SEAFET02117,6/26/2021 17:55,435,0,8.0017,7.9752,-0.873254,-0.927488,28.4633,46.8,28.7
SEAFET02117,6/26/2021 18:00,436,0,7.9997,7.9738,-0.873365,-0.927573,28.4712,46.7,28.7
SEAFET02117,6/26/2021 18:05,437,0,7.9992,7.9732,-0.873389,-0.927604,28.4768,46.8,28.7
SEAFET02117,6/26/2021 18:10,438,0,7.998,7.9717,-0.873451,-0.927688,28.4886,46.8,28.7
SEAFET02117,6/26/2021 18:15,439,0,7.9972,7.9712,-0.873483,-0.927713,28.5028,46.8,28.7
SEAFET02117,6/26/2021 18:20,440,0,7.9971,7.9707,-0.873477,-0.927741,28.5162,46.8,28.7
SEAFET02117,6/26/2021 18:25,441,0,7.9964,7.9702,-0.873505,-0.927764,28.5281,46.7,28.7
SEAFET02117,6/26/2021 18:30,442,0,7.9956,7.9695,-0.873545,-0.927804,28.5399,46.8,28.7
SEAFET02117,6/26/2021 18:35,443,0,7.9961,7.9697,-0.873501,-0.927783,28.5557,46.7,28.7
SEAFET02117,6/26/2021 18:40,444,0,7.9959,7.97,-0.873504,-0.927761,28.5618,46.8,28.8
SEAFET02117,6/26/2021 18:45,445,0,7.9949,7.9688,-0.873561,-0.927835,28.5646,46.8,28.8
SEAFET02117,6/26/2021 18:50,446,0,7.9963,7.9706,-0.873474,-0.927728,28.5664,46.7,28.7
SEAFET02117,6/26/2021 18:55,447,0,7.9954,7.9699,-0.873534,-0.927768,28.5613,46.8,28.8
SEAFET02117,6/26/2021 19:00,448,0,7.9956,7.9701,-0.873544,-0.927765,28.5432,46.8,28.8
SEAFET02117,6/26/2021 19:05,449,0,7.9964,7.9709,-0.873526,-0.927728,28.5103,46.8,28.7
SEAFET02117,6/26/2021 19:10,450,0,7.9975,7.9721,-0.873474,-0.927663,28.4949,46.8,28.7
SEAFET02117,6/26/2021 19:15,451,0,7.9985,7.9728,-0.873425,-0.927625,28.486,46.9,28.7
SEAFET02117,6/26/2021 19:20,452,0,7.9988,7.9728,-0.873393,-0.927623,28.4951,46.9,28.7
SEAFET02117,6/26/2021 19:25,453,0,7.9994,7.9738,-0.873358,-0.927564,28.4949,46.9,28.7
SEAFET02117,6/26/2021 19:30,454,0,7.9987,7.9728,-0.873419,-0.927626,28.4791,46.9,28.7
SEAFET02117,6/26/2021 19:35,455,0,7.9981,7.9726,-0.873463,-0.927642,28.4653,46.9,28.7
SEAFET02117,6/26/2021 19:40,456,0,7.9981,7.9727,-0.873483,-0.927647,28.4459,46.9,28.7
SEAFET02117,6/26/2021 19:45,457,0,7.9984,7.9728,-0.873471,-0.927641,28.442,46.9,28.7
SEAFET02117,6/26/2021 19:50,458,0,7.9988,7.973,-0.873465,-0.927635,28.4242,46.9,28.7
SEAFET02117,6/26/2021 19:55,459,0,7.9976,7.9718,-0.873528,-0.927708,28.4308,46.9,28.7
SEAFET02117,6/26/2021 20:00,460,0,7.998,7.9719,-0.87349,-0.927693,28.4463,46.9,28.6
SEAFET02117,6/26/2021 20:05,461,0,7.9984,7.9721,-0.873461,-0.927679,28.4499,46.9,28.7
SEAFET02117,6/26/2021 20:10,462,0,7.9995,7.9731,-0.873397,-0.927617,28.4526,46.9,28.7
SEAFET02117,6/26/2021 20:15,463,0,7.9988,7.973,-0.873434,-0.927628,28.4524,46.8,28.7
SEAFET02117,6/26/2021 20:20,464,0,7.9988,7.9728,-0.873438,-0.927635,28.4522,46.9,28.7
SEAFET02117,6/26/2021 20:25,465,0,7.9993,7.9734,-0.873403,-0.927601,28.4531,46.9,28.7
SEAFET02117,6/26/2021 20:30,466,0,7.9982,7.9724,-0.873468,-0.927661,28.4554,46.9,28.7
SEAFET02117,6/26/2021 20:35,467,0,7.994,7.9684,-0.873761,-0.927912,28.415,46.8,28.7
SEAFET02117,6/26/2021 20:40,468,0,7.994,7.9685,-0.873789,-0.927923,28.3833,46.9,28.7
SEAFET02117,6/26/2021 20:45,469,0,7.9923,7.9666,-0.873907,-0.92804,28.3661,46.9,28.6
SEAFET02117,6/26/2021 20:50,470,0,7.9917,7.9664,-0.873965,-0.928064,28.3408,46.9,28.6
SEAFET02117,6/26/2021 20:55,471,0,7.9904,7.9647,-0.874048,-0.928165,28.3376,46.9,28.6
SEAFET02117,6/26/2021 21:00,472,0,7.9892,7.9633,-0.874135,-0.928257,28.3227,46.9,28.5
SEAFET02117,6/26/2021 21:05,473,0,7.9885,7.963,-0.87419,-0.928276,28.3093,46.9,28.5
SEAFET02117,6/26/2021 21:10,474,0,7.9892,7.9636,-0.874155,-0.928246,28.3037,46.9,28.5
SEAFET02117,6/26/2021 21:15,475,0,7.9874,7.9616,-0.874266,-0.928364,28.2984,46.9,28.5
SEAFET02117,6/26/2021 21:20,476,0,7.9868,7.9612,-0.874306,-0.928394,28.2903,46.9,28.5
SEAFET02117,6/26/2021 21:25,477,0,7.9884,7.9625,-0.87422,-0.928321,28.2796,46.9,28.5
SEAFET02117,6/26/2021 21:30,478,0,7.9881,7.9623,-0.874245,-0.928331,28.2768,46.9,28.5
SEAFET02117,6/26/2021 21:35,479,0,7.9861,7.9607,-0.874363,-0.928431,28.2731,46.9,28.5
SEAFET02117,6/26/2021 21:40,480,0,7.9846,7.9587,-0.874457,-0.928552,28.2694,46.9,28.5
SEAFET02117,6/26/2021 21:45,481,0,7.9862,7.9603,-0.874369,-0.928457,28.2643,46.9,28.5
