Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),PAR (avg),,Serial #:,0392
6/26/24,14:32:57,10583,6/26/2024 14:32:57,6/26/2024 10:32:57,213.2146546,,,,
6/26/24,14:32:58,10605,6/26/2024 14:32:58,6/26/2024 10:32:58,216.9941327,,,,
6/26/24,14:32:59,10577,6/26/2024 14:32:59,6/26/2024 10:32:59,212.1953613,,,,
6/26/24,14:33:01,10599,6/26/2024 14:33:01,6/26/2024 10:33:01,215.9567712,215.0497698,,,
6/26/24,14:47:52,10688,6/26/2024 14:47:52,6/26/2024 10:47:52,231.8662011,,,,
6/26/24,14:47:53,10665,6/26/2024 14:47:53,6/26/2024 10:47:53,227.6458019,,,,
6/26/24,14:47:54,10696,6/26/2024 14:47:54,6/26/2024 10:47:54,233.3524333,,,,
6/26/24,14:47:55,10676,6/26/2024 14:47:55,6/26/2024 10:47:55,229.6545825,,,,
6/26/24,14:47:56,10683,6/26/2024 14:47:56,6/26/2024 10:47:56,230.9421167,,,,
6/26/24,14:47:57,10682,6/26/2024 14:47:57,6/26/2024 10:47:57,230.7577423,,,,
6/26/24,14:47:58,10680,6/26/2024 14:47:58,6/26/2024 10:47:58,230.3894348,,,,
6/26/24,14:47:59,10684,6/26/2024 14:47:59,6/26/2024 10:47:59,231.1266385,,,,
6/26/24,14:48:00,10673,6/26/2024 14:48:00,6/26/2024 10:48:00,229.1049819,,,,
6/26/24,14:48:02,10685,6/26/2024 14:48:02,6/26/2024 10:48:02,231.3113077,230.6151241,,,
6/26/24,15:02:53,10732,6/26/2024 15:02:53,6/26/2024 11:02:53,240.1592544,,,,
6/26/24,15:02:54,10737,6/26/2024 15:02:54,6/26/2024 11:02:54,241.12022,,,,
6/26/24,15:02:55,10655,6/26/2024 15:02:55,6/26/2024 11:02:55,225.8348891,,,,
6/26/24,15:02:56,10578,6/26/2024 15:02:56,6/26/2024 11:02:56,212.3649045,,,,
6/26/24,15:02:57,10508,6/26/2024 15:02:57,6/26/2024 11:02:57,200.8179286,,,,
6/26/24,15:02:58,10432,6/26/2024 15:02:58,6/26/2024 11:02:58,188.99097,,,,
6/26/24,15:02:59,10386,6/26/2024 15:02:59,6/26/2024 11:02:59,182.1736048,,,,
6/26/24,15:03:00,10373,6/26/2024 15:03:00,6/26/2024 11:03:00,180.2919186,,,,
6/26/24,15:03:01,10353,6/26/2024 15:03:01,6/26/2024 11:03:01,177.4348984,,,,
6/26/24,15:03:03,10396,6/26/2024 15:03:03,6/26/2024 11:03:03,183.6344088,203.2822997,,,
6/26/24,15:17:54,10902,6/26/2024 15:17:54,6/26/2024 11:17:54,275.0842219,,,,
6/26/24,15:17:55,10890,6/26/2024 15:17:55,6/26/2024 11:17:55,272.4603751,,,,
6/26/24,15:17:56,10910,6/26/2024 15:17:56,6/26/2024 11:17:56,276.847476,,,,
6/26/24,15:17:57,10886,6/26/2024 15:17:57,6/26/2024 11:17:57,271.5913329,,,,
6/26/24,15:17:58,10909,6/26/2024 15:17:58,6/26/2024 11:17:58,276.6264526,,,,
6/26/24,15:17:59,10893,6/26/2024 15:17:59,6/26/2024 11:17:59,273.1139811,,,,
6/26/24,15:18:00,10900,6/26/2024 15:18:00,6/26/2024 11:18:00,274.6451659,,,,
6/26/24,15:18:01,10901,6/26/2024 15:18:01,6/26/2024 11:18:01,274.8646062,,,,
6/26/24,15:18:02,10898,6/26/2024 15:18:02,6/26/2024 11:18:02,274.2068107,,,,
6/26/24,15:18:04,10907,6/26/2024 15:18:04,6/26/2024 11:18:04,276.1849351,274.5625357,,,
6/26/24,15:32:55,11033,6/26/2024 15:32:55,6/26/2024 11:32:55,305.4249139,,,,
6/26/24,15:32:56,11005,6/26/2024 15:32:56,6/26/2024 11:32:56,298.6705177,,,,
6/26/24,15:32:57,11041,6/26/2024 15:32:57,6/26/2024 11:32:57,307.3826479,,,,
6/26/24,15:32:58,11011,6/26/2024 15:32:58,6/26/2024 11:32:58,300.1051997,,,,
6/26/24,15:32:59,11044,6/26/2024 15:32:59,6/26/2024 11:32:59,308.1200291,,,,
6/26/24,15:33:00,11008,6/26/2024 15:33:00,6/26/2024 11:33:00,299.3869993,,,,
6/26/24,15:33:01,11037,6/26/2024 15:33:01,6/26/2024 11:33:01,306.4022173,,,,
6/26/24,15:33:02,11019,6/26/2024 15:33:02,6/26/2024 11:33:02,302.028835,,,,
6/26/24,15:33:03,11020,6/26/2024 15:33:03,6/26/2024 11:33:03,302.2701547,,,,
6/26/24,15:33:05,11036,6/26/2024 15:33:05,6/26/2024 11:33:05,306.1575987,303.5949113,,,
6/26/24,15:47:56,11111,6/26/2024 15:47:56,6/26/2024 11:47:56,325.057066,,,,
6/26/24,15:47:57,11123,6/26/2024 15:47:57,6/26/2024 11:47:57,328.1874292,,,,
6/26/24,15:47:58,11112,6/26/2024 15:47:58,6/26/2024 11:47:58,325.3167852,,,,
6/26/24,15:47:59,11113,6/26/2024 15:47:59,6/26/2024 11:47:59,325.5767119,,,,
6/26/24,15:48:00,11114,6/26/2024 15:48:00,6/26/2024 11:48:00,325.8368464,,,,
6/26/24,15:48:01,11107,6/26/2024 15:48:01,6/26/2024 11:48:01,324.0202609,,,,
6/26/24,15:48:02,11114,6/26/2024 15:48:02,6/26/2024 11:48:02,325.8368464,,,,
6/26/24,15:48:03,11105,6/26/2024 15:48:03,6/26/2024 11:48:03,323.5030992,,,,
6/26/24,15:48:04,11112,6/26/2024 15:48:04,6/26/2024 11:48:04,325.3167852,,,,
6/26/24,15:48:06,11103,6/26/2024 15:48:06,6/26/2024 11:48:06,322.9867628,325.1638593,,,
6/26/24,16:02:57,11177,6/26/2024 16:02:57,6/26/2024 12:02:57,342.6513372,,,,
6/26/24,16:02:58,11173,6/26/2024 16:02:58,6/26/2024 12:02:58,341.5584133,,,,
6/26/24,16:02:59,11174,6/26/2024 16:02:59,6/26/2024 12:02:59,341.831317,,,,
6/26/24,16:03:00,11173,6/26/2024 16:03:00,6/26/2024 12:03:00,341.5584133,,,,
6/26/24,16:03:01,11174,6/26/2024 16:03:01,6/26/2024 12:03:01,341.831317,,,,
6/26/24,16:03:02,11173,6/26/2024 16:03:02,6/26/2024 12:03:02,341.5584133,,,,
6/26/24,16:03:03,11182,6/26/2024 16:03:03,6/26/2024 12:03:03,344.0224113,,,,
6/26/24,16:03:04,11173,6/26/2024 16:03:04,6/26/2024 12:03:04,341.5584133,,,,
6/26/24,16:03:05,11181,6/26/2024 16:03:05,6/26/2024 12:03:05,343.7477583,,,,
6/26/24,16:03:07,11172,6/26/2024 16:03:07,6/26/2024 12:03:07,341.2857274,342.1603521,,,
6/26/24,16:17:58,9577,6/26/2024 16:17:58,6/26/2024 12:17:58,95.4717706,,,,
6/26/24,16:17:59,9580,6/26/2024 16:17:59,6/26/2024 12:17:59,95.70079812,,,,
6/26/24,16:18:00,9579,6/26/2024 16:18:00,6/26/2024 12:18:00,95.62439463,,,,
6/26/24,16:18:01,9581,6/26/2024 16:18:01,6/26/2024 12:18:01,95.77726265,,,,
6/26/24,16:18:02,9579,6/26/2024 16:18:02,6/26/2024 12:18:02,95.62439463,,,,
6/26/24,16:18:03,9580,6/26/2024 16:18:03,6/26/2024 12:18:03,95.70079812,,,,
6/26/24,16:18:04,9581,6/26/2024 16:18:04,6/26/2024 12:18:04,95.77726265,,,,
6/26/24,16:18:05,9582,6/26/2024 16:18:05,6/26/2024 12:18:05,95.85378828,,,,
6/26/24,16:18:06,9583,6/26/2024 16:18:06,6/26/2024 12:18:06,95.93037505,,,,
6/26/24,16:18:08,9583,6/26/2024 16:18:08,6/26/2024 12:18:08,95.93037505,95.73912198,,,
6/26/24,16:32:59,9325,6/26/2024 16:32:59,6/26/2024 12:32:59,78.06673712,,,,
6/26/24,16:33:00,9327,6/26/2024 16:33:00,6/26/2024 12:33:00,78.19153694,,,,
6/26/24,16:33:01,9323,6/26/2024 16:33:01,6/26/2024 12:33:01,77.94213648,,,,
6/26/24,16:33:02,9321,6/26/2024 16:33:02,6/26/2024 12:33:02,77.81773472,,,,
6/26/24,16:33:03,9322,6/26/2024 16:33:03,6/26/2024 12:33:03,77.87991076,,,,
6/26/24,16:33:04,9322,6/26/2024 16:33:04,6/26/2024 12:33:04,77.87991076,,,,
6/26/24,16:33:05,9319,6/26/2024 16:33:05,6/26/2024 12:33:05,77.69353151,,,,
6/26/24,16:33:06,9318,6/26/2024 16:33:06,6/26/2024 12:33:06,77.63150427,,,,
6/26/24,16:33:07,9317,6/26/2024 16:33:07,6/26/2024 12:33:07,77.56952654,,,,
6/26/24,16:33:09,9318,6/26/2024 16:33:09,6/26/2024 12:33:09,77.63150427,77.83040334,,,
6/26/24,16:48:00,11116,6/26/2024 16:48:00,6/26/2024 12:48:00,326.3577389,,,,
6/26/24,16:48:01,11135,6/26/2024 16:48:01,6/26/2024 12:48:01,331.3479384,,,,
6/26/24,16:48:02,11122,6/26/2024 16:48:02,6/26/2024 12:48:02,327.9254182,,,,
6/26/24,16:48:03,11124,6/26/2024 16:48:03,6/26/2024 12:48:03,328.4496496,,,,
6/26/24,16:48:04,11141,6/26/2024 16:48:04,6/26/2024 12:48:04,332.9395884,,,,
6/26/24,16:48:05,11133,6/26/2024 16:48:05,6/26/2024 12:48:05,330.8190811,,,,
6/26/24,16:48:06,11139,6/26/2024 16:48:06,6/26/2024 12:48:06,332.4081907,,,,
6/26/24,16:48:07,11140,6/26/2024 16:48:07,6/26/2024 12:48:07,332.6737834,,,,
6/26/24,16:48:08,11144,6/26/2024 16:48:08,6/26/2024 12:48:08,333.7382782,,,,
6/26/24,16:48:10,11152,6/26/2024 16:48:10,6/26/2024 12:48:10,335.8774971,331.2537164,,,
6/26/24,17:03:01,11151,6/26/2024 17:03:01,6/26/2024 13:03:01,335.6093467,,,,
6/26/24,17:03:02,11151,6/26/2024 17:03:02,6/26/2024 13:03:02,335.6093467,,,,
6/26/24,17:03:03,11149,6/26/2024 17:03:03,6/26/2024 13:03:03,335.0736878,,,,
6/26/24,17:03:04,11148,6/26/2024 17:03:04,6/26/2024 13:03:04,334.8061791,,,,
6/26/24,17:03:05,11146,6/26/2024 17:03:05,6/26/2024 13:03:05,334.2718022,,,,
6/26/24,17:03:06,11150,6/26/2024 17:03:06,6/26/2024 13:03:06,335.3414103,,,,
6/26/24,17:03:07,11147,6/26/2024 17:03:07,6/26/2024 13:03:07,334.538884,,,,
6/26/24,17:03:08,11149,6/26/2024 17:03:08,6/26/2024 13:03:08,335.0736878,,,,
6/26/24,17:03:09,11149,6/26/2024 17:03:09,6/26/2024 13:03:09,335.0736878,,,,
6/26/24,17:03:11,11153,6/26/2024 17:03:11,6/26/2024 13:03:11,336.1458618,335.1543894,,,
6/26/24,17:18:02,11194,6/26/2024 17:18:02,6/26/2024 13:18:02,347.3354145,,,,
6/26/24,17:18:03,11172,6/26/2024 17:18:03,6/26/2024 13:18:03,341.2857274,,,,
6/26/24,17:18:04,11210,6/26/2024 17:18:04,6/26/2024 13:18:04,351.8024349,,,,
6/26/24,17:18:05,11183,6/26/2024 17:18:05,6/26/2024 13:18:05,344.2972837,,,,
6/26/24,17:18:06,11185,6/26/2024 17:18:06,6/26/2024 13:18:06,344.8476877,,,,
6/26/24,17:18:07,11203,6/26/2024 17:18:07,6/26/2024 13:18:07,349.8410877,,,,
6/26/24,17:18:08,11181,6/26/2024 17:18:08,6/26/2024 13:18:08,343.7477583,,,,
6/26/24,17:18:09,11198,6/26/2024 17:18:09,6/26/2024 13:18:09,348.4468238,,,,
6/26/24,17:18:10,11187,6/26/2024 17:18:10,6/26/2024 13:18:10,345.3989716,,,,
6/26/24,17:18:12,11194,6/26/2024 17:18:12,6/26/2024 13:18:12,347.3354145,346.4338604,,,
6/26/24,17:33:03,11141,6/26/2024 17:33:03,6/26/2024 13:33:03,332.9395884,,,,
6/26/24,17:33:04,11153,6/26/2024 17:33:04,6/26/2024 13:33:04,336.1458618,,,,
6/26/24,17:33:05,11141,6/26/2024 17:33:05,6/26/2024 13:33:05,332.9395884,,,,
6/26/24,17:33:06,11151,6/26/2024 17:33:06,6/26/2024 13:33:06,335.6093467,,,,
6/26/24,17:33:07,11150,6/26/2024 17:33:07,6/26/2024 13:33:07,335.3414103,,,,
6/26/24,17:33:08,11153,6/26/2024 17:33:08,6/26/2024 13:33:08,336.1458618,,,,
6/26/24,17:33:09,11154,6/26/2024 17:33:09,6/26/2024 13:33:09,336.414441,,,,
6/26/24,17:33:10,11150,6/26/2024 17:33:10,6/26/2024 13:33:10,335.3414103,,,,
6/26/24,17:33:11,11161,6/26/2024 17:33:11,6/26/2024 13:33:11,338.3005131,,,,
6/26/24,17:33:13,11151,6/26/2024 17:33:13,6/26/2024 13:33:13,335.6093467,335.4787368,,,
6/26/24,17:48:04,11150,6/26/2024 17:48:04,6/26/2024 13:48:04,335.3414103,,,,
6/26/24,17:48:05,11136,6/26/2024 17:48:05,6/26/2024 13:48:05,331.612684,,,,
6/26/24,17:48:06,11145,6/26/2024 17:48:06,6/26/2024 13:48:06,334.0049337,,,,
6/26/24,17:48:07,11145,6/26/2024 17:48:07,6/26/2024 13:48:07,334.0049337,,,,
6/26/24,17:48:08,11136,6/26/2024 17:48:08,6/26/2024 13:48:08,331.612684,,,,
6/26/24,17:48:09,11142,6/26/2024 17:48:09,6/26/2024 13:48:09,333.2056057,,,,
6/26/24,17:48:10,11138,6/26/2024 17:48:10,6/26/2024 13:48:10,332.14281,,,,
6/26/24,17:48:11,11136,6/26/2024 17:48:11,6/26/2024 13:48:11,331.612684,,,,
6/26/24,17:48:12,11139,6/26/2024 17:48:12,6/26/2024 13:48:12,332.4081907,,,,
6/26/24,17:48:14,11138,6/26/2024 17:48:14,6/26/2024 13:48:14,332.14281,332.8088746,,,
6/26/24,18:03:05,11145,6/26/2024 18:03:05,6/26/2024 14:03:05,334.0049337,,,,
6/26/24,18:03:06,11144,6/26/2024 18:03:06,6/26/2024 14:03:06,333.7382782,,,,
6/26/24,18:03:07,11136,6/26/2024 18:03:07,6/26/2024 14:03:07,331.612684,,,,
6/26/24,18:03:08,11143,6/26/2024 18:03:08,6/26/2024 14:03:08,333.4718356,,,,
6/26/24,18:03:09,11138,6/26/2024 18:03:09,6/26/2024 14:03:09,332.14281,,,,
6/26/24,18:03:10,11134,6/26/2024 18:03:10,6/26/2024 14:03:10,331.0834042,,,,
6/26/24,18:03:11,11146,6/26/2024 18:03:11,6/26/2024 14:03:11,334.2718022,,,,
6/26/24,18:03:12,11146,6/26/2024 18:03:12,6/26/2024 14:03:12,334.2718022,,,,
6/26/24,18:03:13,11134,6/26/2024 18:03:13,6/26/2024 14:03:13,331.0834042,,,,
6/26/24,18:03:15,11142,6/26/2024 18:03:15,6/26/2024 14:03:15,333.2056057,332.888656,,,
6/26/24,18:18:06,11120,6/26/2024 18:18:06,6/26/2024 14:18:06,327.4020235,,,,
6/26/24,18:18:07,11112,6/26/2024 18:18:07,6/26/2024 14:18:07,325.3167852,,,,
6/26/24,18:18:08,11110,6/26/2024 18:18:08,6/26/2024 14:18:08,324.7975541,,,,
6/26/24,18:18:09,11117,6/26/2024 18:18:09,6/26/2024 14:18:09,326.6184974,,,,
6/26/24,18:18:10,11110,6/26/2024 18:18:10,6/26/2024 14:18:10,324.7975541,,,,
6/26/24,18:18:11,11119,6/26/2024 18:18:11,6/26/2024 14:18:11,327.1406395,,,,
6/26/24,18:18:12,11117,6/26/2024 18:18:12,6/26/2024 14:18:12,326.6184974,,,,
6/26/24,18:18:13,11111,6/26/2024 18:18:13,6/26/2024 14:18:13,325.057066,,,,
6/26/24,18:18:14,11120,6/26/2024 18:18:14,6/26/2024 14:18:14,327.4020235,,,,
6/26/24,18:18:16,11115,6/26/2024 18:18:16,6/26/2024 14:18:16,326.0971886,326.1247829,,,
6/26/24,18:33:07,11072,6/26/2024 18:33:07,6/26/2024 14:33:07,315.0881248,,,,
6/26/24,18:33:08,11070,6/26/2024 18:33:08,6/26/2024 14:33:08,314.5852194,,,,
6/26/24,18:33:09,11070,6/26/2024 18:33:09,6/26/2024 14:33:09,314.5852194,,,,
6/26/24,18:33:10,11070,6/26/2024 18:33:10,6/26/2024 14:33:10,314.5852194,,,,
6/26/24,18:33:11,11077,6/26/2024 18:33:11,6/26/2024 14:33:11,316.3489083,,,,
6/26/24,18:33:12,11065,6/26/2024 18:33:12,6/26/2024 14:33:12,313.331465,,,,
6/26/24,18:33:13,11077,6/26/2024 18:33:13,6/26/2024 14:33:13,316.3489083,,,,
6/26/24,18:33:14,11070,6/26/2024 18:33:14,6/26/2024 14:33:14,314.5852194,,,,
6/26/24,18:33:15,11069,6/26/2024 18:33:15,6/26/2024 14:33:15,314.3340679,,,,
6/26/24,18:33:17,11075,6/26/2024 18:33:17,6/26/2024 14:33:17,315.8439907,314.9636343,,,
6/26/24,18:48:08,11025,6/26/2024 18:48:08,6/26/2024 14:48:08,303.4796488,,,,
6/26/24,18:48:09,11021,6/26/2024 18:48:09,6/26/2024 14:48:09,302.5116673,,,,
6/26/24,18:48:10,11019,6/26/2024 18:48:10,6/26/2024 14:48:10,302.028835,,,,
6/26/24,18:48:11,11025,6/26/2024 18:48:11,6/26/2024 14:48:11,303.4796488,,,,
6/26/24,18:48:12,11022,6/26/2024 18:48:12,6/26/2024 14:48:12,302.7533729,,,,
6/26/24,18:48:13,11024,6/26/2024 18:48:13,6/26/2024 14:48:13,303.2373635,,,,
6/26/24,18:48:14,11020,6/26/2024 18:48:14,6/26/2024 14:48:14,302.2701547,,,,
6/26/24,18:48:15,11020,6/26/2024 18:48:15,6/26/2024 14:48:15,302.2701547,,,,
6/26/24,18:48:16,11027,6/26/2024 18:48:16,6/26/2024 14:48:16,303.9648005,,,,
6/26/24,18:48:18,11015,6/26/2024 18:48:18,6/26/2024 14:48:18,301.065481,302.7061127,,,
6/26/24,19:03:09,10960,6/26/2024 19:03:09,6/26/2024 15:03:09,288.1267721,,,,
6/26/24,19:03:10,10967,6/26/2024 19:03:10,6/26/2024 15:03:10,289.7421245,,,,
6/26/24,19:03:11,10959,6/26/2024 19:03:11,6/26/2024 15:03:11,287.8967438,,,,
6/26/24,19:03:12,10967,6/26/2024 19:03:12,6/26/2024 15:03:12,289.7421245,,,,
6/26/24,19:03:13,10966,6/26/2024 19:03:13,6/26/2024 15:03:13,289.5108066,,,,
6/26/24,19:03:14,10964,6/26/2024 19:03:14,6/26/2024 15:03:14,289.0487246,,,,
6/26/24,19:03:15,10960,6/26/2024 19:03:15,6/26/2024 15:03:15,288.1267721,,,,
6/26/24,19:03:16,10969,6/26/2024 19:03:16,6/26/2024 15:03:16,290.2053149,,,,
6/26/24,19:03:17,10974,6/26/2024 19:03:17,6/26/2024 15:03:17,291.3665332,,,,
6/26/24,19:03:19,10964,6/26/2024 19:03:19,6/26/2024 15:03:19,289.0487246,289.2814641,,,
6/26/24,19:18:10,10918,6/26/2024 19:18:10,6/26/2024 15:18:10,278.6220323,,,,
6/26/24,19:18:11,10913,6/26/2024 19:18:11,6/26/2024 15:18:11,277.5116062,,,,
6/26/24,19:18:12,10919,6/26/2024 19:18:12,6/26/2024 15:18:12,278.8446501,,,,
6/26/24,19:18:13,10914,6/26/2024 19:18:13,6/26/2024 15:18:13,277.7333368,,,,
6/26/24,19:18:14,10920,6/26/2024 19:18:14,6/26/2024 15:18:14,279.0674458,,,,
6/26/24,19:18:15,10910,6/26/2024 19:18:15,6/26/2024 15:18:15,276.847476,,,,
6/26/24,19:18:16,10918,6/26/2024 19:18:16,6/26/2024 15:18:16,278.6220323,,,,
6/26/24,19:18:17,10906,6/26/2024 19:18:17,6/26/2024 15:18:17,275.9644406,,,,
6/26/24,19:18:18,10918,6/26/2024 19:18:18,6/26/2024 15:18:18,278.6220323,,,,
6/26/24,19:18:20,10910,6/26/2024 19:18:20,6/26/2024 15:18:20,276.847476,277.8682528,,,
6/26/24,19:33:11,10805,6/26/2024 19:33:11,6/26/2024 15:33:11,254.5775912,,,,
6/26/24,19:33:12,10810,6/26/2024 19:33:12,6/26/2024 15:33:12,255.5962498,,,,
6/26/24,19:33:13,10808,6/26/2024 19:33:13,6/26/2024 15:33:13,255.1882982,,,,
6/26/24,19:33:14,10805,6/26/2024 19:33:14,6/26/2024 15:33:14,254.5775912,,,,
6/26/24,19:33:15,10810,6/26/2024 19:33:15,6/26/2024 15:33:15,255.5962498,,,,
6/26/24,19:33:16,10803,6/26/2024 19:33:16,6/26/2024 15:33:16,254.1712654,,,,
6/26/24,19:33:17,10813,6/26/2024 19:33:17,6/26/2024 15:33:17,256.2094005,,,,
6/26/24,19:33:18,10800,6/26/2024 19:33:18,6/26/2024 15:33:18,253.5629924,,,,
6/26/24,19:33:19,10807,6/26/2024 19:33:19,6/26/2024 15:33:19,254.9845666,,,,
6/26/24,19:33:21,10805,6/26/2024 19:33:21,6/26/2024 15:33:21,254.5775912,254.9041796,,,
6/26/24,19:48:12,10708,6/26/2024 19:48:12,6/26/2024 15:48:12,235.5996629,,,,
6/26/24,19:48:13,10708,6/26/2024 19:48:13,6/26/2024 15:48:13,235.5996629,,,,
6/26/24,19:48:14,10704,6/26/2024 19:48:14,6/26/2024 15:48:14,234.848192,,,,
6/26/24,19:48:15,10703,6/26/2024 19:48:15,6/26/2024 15:48:15,234.6606991,,,,
6/26/24,19:48:16,10711,6/26/2024 19:48:16,6/26/2024 15:48:16,236.1648437,,,,
6/26/24,19:48:17,10704,6/26/2024 19:48:17,6/26/2024 15:48:17,234.848192,,,,
6/26/24,19:48:18,10703,6/26/2024 19:48:18,6/26/2024 15:48:18,234.6606991,,,,
6/26/24,19:48:19,10705,6/26/2024 19:48:19,6/26/2024 15:48:19,235.0358348,,,,
6/26/24,19:48:20,10700,6/26/2024 19:48:20,6/26/2024 15:48:20,234.099118,,,,
6/26/24,19:48:22,10698,6/26/2024 19:48:22,6/26/2024 15:48:22,233.7254775,234.9242382,,,
6/26/24,20:03:13,10627,6/26/2024 20:03:13,6/26/2024 16:03:13,220.8406065,,,,
6/26/24,20:03:14,10617,6/26/2024 20:03:14,6/26/2024 16:03:14,219.0838287,,,,
6/26/24,20:03:15,10630,6/26/2024 20:03:15,6/26/2024 16:03:15,221.3703817,,,,
6/26/24,20:03:16,10615,6/26/2024 20:03:16,6/26/2024 16:03:16,218.7341538,,,,
6/26/24,20:03:17,10630,6/26/2024 20:03:17,6/26/2024 16:03:17,221.3703817,,,,
6/26/24,20:03:18,10618,6/26/2024 20:03:18,6/26/2024 16:03:18,219.2588758,,,,
6/26/24,20:03:19,10622,6/26/2024 20:03:19,6/26/2024 16:03:19,219.9604637,,,,
6/26/24,20:03:20,10622,6/26/2024 20:03:20,6/26/2024 16:03:20,219.9604637,,,,
6/26/24,20:03:21,10622,6/26/2024 20:03:21,6/26/2024 16:03:21,219.9604637,,,,
6/26/24,20:03:23,10623,6/26/2024 20:03:23,6/26/2024 16:03:23,220.1362112,220.0675831,,,
6/26/24,20:18:14,10491,6/26/2024 20:18:14,6/26/2024 16:18:14,198.1097489,,,,
6/26/24,20:18:15,10506,6/26/2024 20:18:15,6/26/2024 16:18:15,200.4974074,,,,
6/26/24,20:18:16,10493,6/26/2024 20:18:16,6/26/2024 16:18:16,198.4264531,,,,
6/26/24,20:18:17,10505,6/26/2024 20:18:17,6/26/2024 16:18:17,200.3373387,,,,
6/26/24,20:18:18,10493,6/26/2024 20:18:18,6/26/2024 16:18:18,198.4264531,,,,
6/26/24,20:18:19,10493,6/26/2024 20:18:19,6/26/2024 16:18:19,198.4264531,,,,
6/26/24,20:18:20,10499,6/26/2024 20:18:20,6/26/2024 16:18:20,199.3796066,,,,
6/26/24,20:18:21,10493,6/26/2024 20:18:21,6/26/2024 16:18:21,198.4264531,,,,
6/26/24,20:18:22,10501,6/26/2024 20:18:22,6/26/2024 16:18:22,199.6983409,,,,
6/26/24,20:18:24,10496,6/26/2024 20:18:24,6/26/2024 16:18:24,198.9024589,199.0630714,,,
6/26/24,20:33:15,10415,6/26/2024 20:33:15,6/26/2024 16:33:15,186.4422857,,,,
6/26/24,20:33:16,10424,6/26/2024 20:33:16,6/26/2024 16:33:16,187.7872779,,,,
6/26/24,20:33:17,10416,6/26/2024 20:33:17,6/26/2024 16:33:17,186.5912523,,,,
6/26/24,20:33:18,10423,6/26/2024 20:33:18,6/26/2024 16:33:18,187.6373565,,,,
6/26/24,20:33:19,10412,6/26/2024 20:33:19,6/26/2024 16:33:19,185.9960991,,,,
6/26/24,20:33:20,10419,6/26/2024 20:33:20,6/26/2024 16:33:20,187.0388666,,,,
6/26/24,20:33:21,10413,6/26/2024 20:33:21,6/26/2024 16:33:21,186.1447092,,,,
6/26/24,20:33:22,10415,6/26/2024 20:33:22,6/26/2024 16:33:22,186.4422857,,,,
6/26/24,20:33:23,10421,6/26/2024 20:33:23,6/26/2024 16:33:23,187.3378725,,,,
6/26/24,20:33:25,10411,6/26/2024 20:33:25,6/26/2024 16:33:25,185.8476076,186.7265613,,,
6/26/24,20:48:16,10339,6/26/2024 20:48:16,6/26/2024 16:48:16,175.4619653,,,,
6/26/24,20:48:17,10331,6/26/2024 20:48:17,6/26/2024 16:48:17,174.3444401,,,,
6/26/24,20:48:18,10333,6/26/2024 20:48:18,6/26/2024 16:48:18,174.6231524,,,,
6/26/24,20:48:19,10338,6/26/2024 20:48:19,6/26/2024 16:48:19,175.3218838,,,,
6/26/24,20:48:20,10333,6/26/2024 20:48:20,6/26/2024 16:48:20,174.6231524,,,,
6/26/24,20:48:21,10338,6/26/2024 20:48:21,6/26/2024 16:48:21,175.3218838,,,,
6/26/24,20:48:22,10335,6/26/2024 20:48:22,6/26/2024 16:48:22,174.9023102,,,,
6/26/24,20:48:23,10335,6/26/2024 20:48:23,6/26/2024 16:48:23,174.9023102,,,,
6/26/24,20:48:24,10341,6/26/2024 20:48:24,6/26/2024 16:48:24,175.7424641,,,,
6/26/24,20:48:26,10341,6/26/2024 20:48:26,6/26/2024 16:48:26,175.7424641,175.0986026,,,
6/26/24,21:03:17,10234,6/26/2024 21:03:17,6/26/2024 17:03:17,161.3476313,,,,
6/26/24,21:03:18,10240,6/26/2024 21:03:18,6/26/2024 17:03:18,162.1226745,,,,
6/26/24,21:03:19,10230,6/26/2024 21:03:19,6/26/2024 17:03:19,160.8329954,,,,
6/26/24,21:03:20,10240,6/26/2024 21:03:20,6/26/2024 17:03:20,162.1226745,,,,
6/26/24,21:03:21,10236,6/26/2024 21:03:21,6/26/2024 17:03:21,161.6055665,,,,
6/26/24,21:03:22,10240,6/26/2024 21:03:22,6/26/2024 17:03:22,162.1226745,,,,
6/26/24,21:03:23,10235,6/26/2024 21:03:23,6/26/2024 17:03:23,161.4765474,,,,
6/26/24,21:03:24,10243,6/26/2024 21:03:24,6/26/2024 17:03:24,162.511591,,,,
6/26/24,21:03:25,10232,6/26/2024 21:03:25,6/26/2024 17:03:25,161.0901078,,,,
6/26/24,21:03:27,10238,6/26/2024 21:03:27,6/26/2024 17:03:27,161.863914,161.7096377,,,
6/26/24,21:18:18,10102,6/26/2024 21:18:18,6/26/2024 17:18:18,145.2034563,,,,
6/26/24,21:18:19,10103,6/26/2024 21:18:19,6/26/2024 17:18:19,145.3194733,,,,
6/26/24,21:18:20,10105,6/26/2024 21:18:20,6/26/2024 17:18:20,145.5517853,,,,
6/26/24,21:18:21,10095,6/26/2024 21:18:21,6/26/2024 17:18:21,144.393927,,,,
6/26/24,21:18:22,10118,6/26/2024 21:18:22,6/26/2024 17:18:22,147.0708927,,,,
6/26/24,21:18:23,10096,6/26/2024 21:18:23,6/26/2024 17:18:23,144.5092971,,,,
6/26/24,21:18:24,10108,6/26/2024 21:18:24,6/26/2024 17:18:24,145.9009499,,,,
